ID,Gender,Race,Age_at_Release,Residence_PUMA,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt
15461,M,BLACK,18-22,24,TRUE,9,Specialized,Less than HS diploma,2,Violent/Non-Sex,More than 3 years,2,0,1,0,0,1,TRUE,FALSE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4,10,0,1,48.77777778,0.222222224,0,0,0,0.198177677,0.832004556,FALSE
15505,M,WHITE,23-27,16,TRUE,8,High,High School Diploma,0,Drug,Less than 1 year,9,1,0,1,1,5,FALSE,FALSE,0,2,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,0,3,61.04761905,0,0,0,0.047619049,0.743369735,0.569812793,FALSE
15546,M,WHITE,23-27,14,FALSE,5,Standard,High School Diploma,2,Property,Less than 1 year,3,2,0,2,1,2,FALSE,TRUE,2,0,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,16.4,0,0,0,0,1,3,FALSE
15573,M,BLACK,23-27,4,FALSE,6,High,Less than HS diploma,2,,Less than 1 year,6,2,0,2,1,3,FALSE,FALSE,2,0,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,80.83333333,0.166666672,0,0,0,0.913402062,0.753092784,FALSE
15606,M,BLACK,23-27,7,FALSE,6,High,Less than HS diploma,0,Property,Less than 1 year,4,1,0,1,1,1,FALSE,FALSE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,10,1,2,96,0.083333336,0,0,0,0.614583333,1.268229167,TRUE
15635,M,WHITE,43-47,20,FALSE,3,Standard,High School Diploma,0,Drug,Less than 1 year,4,4,0,0,3,3,FALSE,FALSE,2,1,FALSE,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,178,0,0,0,0,0.971910112,1,FALSE
15660,M,BLACK,18-22,2,FALSE,8,High,High School Diploma,0,Other,Less than 1 year,4,2,0,3,1,0,FALSE,TRUE,1,0,FALSE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,236,1,0,0,0,0,0,FALSE
15695,M,WHITE,38-42,12,FALSE,7,High,Less than HS diploma,1,Property,1-2 years,10,6,3,5,1,5,FALSE,FALSE,3,4,TRUE,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,48.57142857,0,0,0,0,1,1.074264706,FALSE
15733,M,BLACK,18-22,2,FALSE,5,Standard,Less than HS diploma,1,Violent/Non-Sex,Less than 1 year,5,4,1,1,2,4,TRUE,TRUE,3,2,TRUE,1,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,38.33333333,0.666666687,0,0,0,1,2,FALSE
15757,M,BLACK,23-27,19,TRUE,8,High,High School Diploma,3,Property,More than 3 years,4,0,0,3,0,1,FALSE,FALSE,0,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,34.96428571,0,0,0,0,0.126659857,0.37308478,FALSE
15790,M,BLACK,28-32,19,FALSE,9,Standard,Less than HS diploma,0,Other,1-2 years,7,6,2,1,3,5,FALSE,TRUE,0,4,TRUE,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,6,1,0,32.93333333,0.06666667,0,0,0.06666667,0,0,FALSE
15820,F,WHITE,33-37,23,,5,,Less than HS diploma,0,Property,Less than 1 year,6,6,0,4,2,5,FALSE,FALSE,2,4,TRUE,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,0,0,0,,,,,,0,0,FALSE
15853,M,BLACK,28-32,5,FALSE,9,Standard,Less than HS diploma,0,Other,More than 3 years,10,6,2,5,5,5,FALSE,TRUE,3,2,TRUE,0,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,0,0,0,0,0,,FALSE
15880,M,BLACK,23-27,2,FALSE,8,Standard,Less than HS diploma,0,Other,Less than 1 year,4,5,1,5,1,3,FALSE,FALSE,0,1,TRUE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,3,42.19230769,0,0,0,0,0.925250684,0.998860529,TRUE
15920,M,WHITE,23-27,8,FALSE,5,Standard,At least some college,1,Property,Greater than 2 to 3 years,2,0,0,2,0,0,FALSE,FALSE,0,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,196.5,0,0,0,0,1,1.394083969,FALSE
15940,M,BLACK,23-27,20,FALSE,6,High,High School Diploma,2,Property,More than 3 years,2,1,1,2,0,0,FALSE,FALSE,1,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0.795454545,1,FALSE
15968,M,BLACK,23-27,5,FALSE,7,High,Less than HS diploma,3,Violent/Non-Sex,More than 3 years,1,1,1,0,0,0,FALSE,TRUE,0,0,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,56.04,0,0,0,0,1,2.085653105,FALSE
15999,M,BLACK,23-27,25,FALSE,8,High,At least some college,1,Violent/Non-Sex,More than 3 years,3,2,1,1,0,3,FALSE,TRUE,0,0,TRUE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,6,0,1,72,0.142857149,0,0,0,0.31547619,1.449404762,FALSE
16028,M,BLACK,38-42,8,FALSE,3,,Less than HS diploma,2,,Less than 1 year,7,6,2,0,5,3,FALSE,TRUE,2,3,FALSE,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,,,,,,1,1.743436754,TRUE
16081,M,BLACK,23-27,11,TRUE,1,Standard,Less than HS diploma,1,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,FALSE,TRUE,0,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,0,1,61.61904762,0,0,0,0,0,0,FALSE
16112,F,BLACK,23-27,5,,7,High,At least some college,0,Property,Less than 1 year,4,0,0,3,0,2,FALSE,FALSE,0,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,56,0,0,0,0,0.417410714,1.630580357,FALSE
16149,M,BLACK,23-27,8,FALSE,6,Standard,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,1,2,3,127.5,0,0,0,0,0.762352941,1.432352941,FALSE
16177,M,BLACK,23-27,8,FALSE,6,Specialized,Less than HS diploma,0,Violent/Non-Sex,1-2 years,2,0,1,0,1,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,0,0,2,,,,,,1,1.07111437,FALSE
16218,F,BLACK,18-22,8,,9,Specialized,Less than HS diploma,1,Violent/Non-Sex,Less than 1 year,4,5,3,0,0,3,FALSE,FALSE,1,2,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,0,0,2,37.5,0.100000001,0,0,0,0,0,FALSE
16236,M,WHITE,23-27,18,FALSE,9,Specialized,High School Diploma,1,Property,Greater than 2 to 3 years,4,2,2,1,2,2,FALSE,FALSE,1,1,TRUE,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,140.9,0.100000001,0,0,0,0.547906317,0.259226402,FALSE
16252,M,WHITE,23-27,7,FALSE,8,High,High School Diploma,1,Other,1-2 years,7,4,3,5,0,2,FALSE,FALSE,0,2,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,,,,,,0,0,FALSE
16279,M,WHITE,18-22,13,FALSE,8,High,High School Diploma,1,Property,Less than 1 year,4,3,2,2,0,3,TRUE,FALSE,0,3,TRUE,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,10,1,0,15.06451613,0.064516127,0.032258064,0.032258064,0.032258064,1,2.346359743,FALSE
16312,M,WHITE,48 or older,9,FALSE,2,Standard,At least some college,3,Drug,More than 3 years,10,5,2,5,5,0,FALSE,FALSE,3,2,TRUE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,202.8571429,0,0,0,0,0,0,TRUE
16338,M,BLACK,33-37,18,FALSE,5,Specialized,At least some college,2,Property,More than 3 years,2,4,1,1,0,0,FALSE,FALSE,2,2,FALSE,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,,,,,,0.616588419,1.143192488,FALSE
16372,M,WHITE,28-32,15,FALSE,10,Specialized,Less than HS diploma,1,Drug,Greater than 2 to 3 years,7,3,0,5,1,2,FALSE,FALSE,2,2,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,FALSE
16407,M,BLACK,23-27,19,FALSE,1,Standard,Less than HS diploma,0,Property,Greater than 2 to 3 years,3,0,0,2,0,1,FALSE,FALSE,1,0,FALSE,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,6,0,1,36.45454545,0.13636364,0,0,0,0.249376559,0.45542394,FALSE
16442,M,BLACK,23-27,11,FALSE,9,Specialized,High School Diploma,0,,Less than 1 year,3,1,0,1,3,1,FALSE,FALSE,1,0,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,7.888888889,0.111111112,0,0,0,0,0,FALSE
16466,M,WHITE,23-27,12,FALSE,9,Specialized,High School Diploma,3,Violent/Non-Sex,More than 3 years,4,0,2,0,0,0,FALSE,TRUE,0,0,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,10,3,2,28.53658537,0.097560972,0,0,0,1,1.248717949,FALSE
16488,M,BLACK,48 or older,21,FALSE,4,Specialized,At least some college,0,Violent/Non-Sex,More than 3 years,9,6,2,5,0,3,TRUE,FALSE,1,4,TRUE,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,36,0,0,0,0,0,0,FALSE
16526,M,BLACK,28-32,20,FALSE,4,Standard,High School Diploma,3,,Less than 1 year,10,6,1,1,4,5,FALSE,TRUE,3,4,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,1,2,FALSE
16555,M,WHITE,23-27,12,FALSE,7,High,Less than HS diploma,0,Property,Less than 1 year,10,3,1,4,2,5,FALSE,FALSE,2,0,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0,0,0,,,,,,0.095360825,0.941365979,FALSE
16580,M,WHITE,38-42,15,FALSE,3,Standard,At least some college,2,Violent/Non-Sex,More than 3 years,2,1,3,0,0,0,TRUE,TRUE,1,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,29.76470588,0.05882353,0,0,0,0.998023715,1.443675889,FALSE
16606,M,BLACK,48 or older,3,FALSE,3,Specialized,High School Diploma,0,Violent/Sex,More than 3 years,10,4,1,5,0,5,TRUE,FALSE,3,2,TRUE,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,10,0,1,58.63636364,0.045454547,0,0,0.045454547,0.968217054,0.56627907,TRUE
16629,M,BLACK,48 or older,11,FALSE,5,Standard,High School Diploma,0,Property,Less than 1 year,10,6,2,5,5,4,FALSE,FALSE,3,4,TRUE,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,151.5,0,0.5,0,0,0,0,FALSE
16670,M,WHITE,28-32,3,FALSE,4,Standard,Less than HS diploma,1,Violent/Non-Sex,More than 3 years,3,3,1,1,1,0,FALSE,FALSE,1,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,110.1666667,0,0,0,0,0,0,TRUE
16702,F,WHITE,43-47,22,,3,Standard,At least some college,2,Drug,Greater than 2 to 3 years,2,0,0,0,2,0,FALSE,FALSE,1,0,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,75.18181818,0,0,0,0,0.644901249,0.147218863,FALSE
16731,M,BLACK,43-47,1,FALSE,3,Standard,At least some college,3,Property,1-2 years,7,4,0,5,0,1,FALSE,FALSE,2,1,FALSE,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,1,0.522532189,FALSE
16757,M,WHITE,23-27,20,TRUE,8,Standard,High School Diploma,2,Drug,More than 3 years,4,6,1,2,1,3,TRUE,FALSE,2,3,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,3,,,,,,1,3.381944444,FALSE
16780,F,BLACK,18-22,12,,8,High,High School Diploma,0,Other,Greater than 2 to 3 years,3,3,2,1,0,1,FALSE,FALSE,0,1,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,0,0,1,253.3333333,0,0,0,0,0,0,FALSE
16812,M,BLACK,33-37,25,FALSE,5,Specialized,High School Diploma,1,Other,Greater than 2 to 3 years,3,2,1,0,0,3,FALSE,FALSE,2,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,10,0,0,40.6875,0,0,0,0,1,2.805299539,FALSE
16831,M,BLACK,38-42,10,FALSE,5,Specialized,High School Diploma,0,Property,Greater than 2 to 3 years,3,6,1,1,0,3,TRUE,FALSE,1,2,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,8,3,1,37.2,0.300000012,0.200000003,0,0,1,1.963709677,FALSE
16859,M,BLACK,28-32,2,FALSE,6,Specialized,At least some college,3,Property,1-2 years,5,6,3,1,1,5,TRUE,FALSE,0,3,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,0,0,3,55,0.166666672,0,0,0,0.846969697,1.106818182,FALSE
16884,M,BLACK,18-22,22,FALSE,7,High,High School Diploma,3,Violent/Non-Sex,Greater than 2 to 3 years,1,0,1,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,10,2,0,12.42857143,0.057142857,0,0,0,0.862068966,1.679310345,FALSE
16905,M,BLACK,23-27,20,FALSE,7,High,High School Diploma,2,Violent/Non-Sex,More than 3 years,2,0,1,1,0,0,FALSE,FALSE,0,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,2,0,1,26.16666667,0,0,0,0,0,0,FALSE
16939,M,WHITE,23-27,1,FALSE,7,Specialized,Less than HS diploma,0,Property,More than 3 years,2,1,2,0,1,0,FALSE,FALSE,0,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,3,0,0,40.72222222,0.055555556,0,0,0,0.330150068,1.993178718,TRUE
16967,F,WHITE,33-37,14,,4,Standard,High School Diploma,0,,1-2 years,2,4,0,3,0,1,FALSE,FALSE,0,1,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,2,1,0,151.3333333,0.166666672,0.166666672,0,0,0.257709251,0.402257709,FALSE
16999,M,BLACK,23-27,18,FALSE,8,High,Less than HS diploma,2,,Greater than 2 to 3 years,4,2,2,0,2,3,FALSE,FALSE,1,3,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,10,0,2,57.58536585,0.121951222,0,0,0,0.600592969,0.154701398,FALSE
17038,F,WHITE,48 or older,12,,10,Specialized,High School Diploma,0,Drug,Less than 1 year,9,3,0,4,2,4,FALSE,FALSE,2,2,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,41,0,0,0,0,0,0,TRUE
17059,M,BLACK,23-27,6,FALSE,7,High,High School Diploma,0,Violent/Non-Sex,More than 3 years,1,1,0,0,1,1,FALSE,FALSE,0,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,9,1,3,40.47368421,0.078947365,0,0,0,1,0.94993498,FALSE
17082,M,WHITE,28-32,3,FALSE,5,Specialized,At least some college,1,Violent/Sex,More than 3 years,2,0,0,1,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,10,1,3,,0,0,0,0,,,FALSE
17100,M,BLACK,18-22,14,TRUE,10,Specialized,Less than HS diploma,2,Other,1-2 years,3,1,1,1,2,2,FALSE,TRUE,1,2,FALSE,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,2,2,2,22.9,0.100000001,0,0,0,0,0,FALSE
17142,M,BLACK,23-27,8,TRUE,6,Specialized,At least some college,3,Property,1-2 years,3,1,0,3,0,0,FALSE,FALSE,1,1,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0.881355932,1,FALSE
17168,M,WHITE,18-22,1,FALSE,10,Standard,High School Diploma,1,,1-2 years,6,0,0,3,1,2,FALSE,FALSE,1,1,TRUE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,1,53.38461538,0,0,0,0,1,0.789445245,FALSE
17202,M,WHITE,43-47,17,FALSE,10,Standard,At least some college,3,Property,Less than 1 year,5,4,0,2,2,4,FALSE,FALSE,1,2,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,33.18181818,0,0,0.045454547,0,1,3.002054795,FALSE
17237,M,BLACK,48 or older,14,FALSE,2,Standard,At least some college,3,Property,Less than 1 year,2,0,0,2,0,1,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,1,2,FALSE
17272,M,WHITE,48 or older,24,FALSE,3,Specialized,Less than HS diploma,1,Violent/Non-Sex,More than 3 years,7,6,3,0,1,5,TRUE,TRUE,1,4,TRUE,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,10,0,0,28.14583333,0,0,0,0,0.618800888,0.540710585,TRUE
17303,F,WHITE,43-47,16,,3,,Less than HS diploma,0,Property,Less than 1 year,5,4,0,2,2,3,FALSE,FALSE,2,3,FALSE,2,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,179.5,0,0,0,0,1,2,FALSE
17330,M,BLACK,23-27,20,FALSE,9,Specialized,High School Diploma,3,Other,Less than 1 year,2,0,0,2,0,0,FALSE,TRUE,2,0,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,2,139.125,0.125,0,0,0,0.870619946,0.656334232,FALSE
17349,M,WHITE,18-22,17,FALSE,9,High,Less than HS diploma,0,Property,Greater than 2 to 3 years,3,5,0,2,0,2,FALSE,FALSE,0,1,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,6,0,3,198.625,0,0,0,0,0.133417244,0.689584644,FALSE
17369,M,BLACK,18-22,8,FALSE,8,High,Less than HS diploma,0,Property,Greater than 2 to 3 years,1,0,0,0,1,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,2,2,0,200,0.25,0,0,0,0.42375,0.913125,FALSE
17393,M,WHITE,33-37,16,FALSE,6,Standard,High School Diploma,0,Property,1-2 years,7,1,0,1,2,5,FALSE,FALSE,2,2,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,26.13333333,0,0,0,0,1,2.795280612,FALSE
17419,M,WHITE,23-27,23,FALSE,1,Standard,High School Diploma,1,Other,More than 3 years,2,2,0,1,0,0,FALSE,TRUE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,FALSE
17449,M,BLACK,33-37,4,TRUE,4,Standard,High School Diploma,1,Violent/Non-Sex,More than 3 years,5,3,3,0,1,2,TRUE,FALSE,0,1,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,79.1,0.100000001,0,0,0,0,0,FALSE
17470,F,WHITE,23-27,24,,9,Specialized,High School Diploma,0,Drug,1-2 years,1,1,0,0,1,0,FALSE,FALSE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,32.9375,0,0,0,0,0.246679317,1.386148008,FALSE
17506,M,WHITE,28-32,6,FALSE,5,Standard,Less than HS diploma,3,Violent/Non-Sex,1-2 years,2,3,2,0,0,1,TRUE,FALSE,1,1,TRUE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,1,25.23529412,0,0,0,0,1,1.702797203,FALSE
17541,M,BLACK,48 or older,8,FALSE,2,Standard,High School Diploma,0,Property,Less than 1 year,4,2,0,4,0,2,FALSE,FALSE,0,2,FALSE,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,,,,,,1,0.720414201,FALSE
17588,M,BLACK,38-42,23,FALSE,6,High,High School Diploma,3,Property,1-2 years,3,1,0,1,1,2,FALSE,FALSE,0,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,141.3333333,0,0,0,0,1,0.861438679,TRUE
17619,F,WHITE,38-42,23,,7,Standard,High School Diploma,0,,Less than 1 year,3,3,0,1,1,1,FALSE,FALSE,0,1,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,0,0,0,,,,,,1,0.736391129,FALSE
17651,M,BLACK,23-27,1,TRUE,,Standard,Less than HS diploma,3,Property,Less than 1 year,7,5,3,1,0,5,FALSE,TRUE,0,1,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,0,0,3,37.6,0.100000001,0,0,0,0,0,FALSE
17688,M,WHITE,28-32,15,FALSE,8,High,At least some college,3,Drug,1-2 years,4,4,0,1,3,0,FALSE,FALSE,0,3,FALSE,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,49.44444444,0,0,0,0,1,4.103932584,FALSE
